id_evaluacion,id_dictado,puntaje_dictado,puntaje_contenido,valoracion_general
6222,1685,3,2,3
6223,1685,2,2,2
6224,1685,3,2,2
6225,1685,2,2,3
6226,1685,1,2,2
6227,1685,3,2,3
6228,1685,2,3,2
6229,1685,2,3,1
6230,1686,5,5,4
6231,1686,5,4,5
6232,1686,4,5,4
6233,1686,4,4,5
6234,1686,5,5,4
6235,1686,4,5,3
6236,1686,4,4,4
6237,1686,5,5,4
6238,1686,4,5,4
6239,1686,4,4,3
6240,1686,5,5,4
6241,1686,5,4,4
6242,1686,5,5,4
6243,1687,4,3,4
6244,1687,2,3,3
6245,1687,2,4,3
6246,1687,4,3,2
6247,1687,2,3,3
6248,1687,2,3,3
6249,1687,2,4,3
6250,1687,2,3,3
6251,1687,3,3,3
6252,1687,3,3,3
6253,1687,4,3,3
6254,1687,3,4,4
6255,1687,4,3,3
6256,1688,5,5,4
6257,1688,5,4,4
6258,1688,4,5,4
6259,1688,3,5,5
6260,1688,4,5,4
6261,1688,4,4,5
6262,1688,4,4,4
6263,1688,3,5,4
6264,1688,3,5,4
6265,1688,4,5,4
6266,1688,5,4,5
6267,1690,2,3,2
6268,1690,3,3,3
6269,1690,2,2,3
6270,1690,3,3,2
6271,1690,3,3,2
6272,1690,2,3,3
6273,1690,2,2,3
6274,1690,3,2,3
6275,1690,3,3,3
6276,1690,2,2,3
6277,1690,3,3,2
6278,1690,3,3,2
6279,1690,2,3,2
6280,1690,3,4,3
6281,1690,2,2,3
6282,1692,5,5,5
6283,1692,5,5,4
6284,1692,4,5,5
6285,1692,5,4,4
6286,1692,4,5,4
6287,1692,4,5,5
6288,1692,5,5,5
6289,1692,4,5,4
6290,1692,4,5,5
6291,1692,5,5,5
6292,1692,5,5,4
6293,1692,5,5,5
6294,1696,2,2,2
6295,1696,3,2,3
6296,1696,1,2,2
6297,1696,2,3,2
6298,1696,1,2,1
6299,1696,2,2,2
6300,1696,1,2,2
6301,1696,2,2,1
6302,1696,2,2,1
6303,1699,2,3,2
6304,1699,2,2,3
6305,1699,3,2,3
6306,1699,2,3,2
6307,1699,2,1,3
6308,1699,3,2,3
6309,1699,2,4,3
6310,1699,2,2,2
6311,1699,3,3,2
6312,1703,5,5,5
6313,1703,5,5,4
6314,1703,5,5,5
6315,1703,4,4,5
6316,1703,4,4,4
6317,1703,5,5,4
6318,1703,4,5,5
6319,1703,4,5,5
6320,1703,5,4,5
6321,1703,4,4,5
6322,1703,5,5,5
6323,1706,4,5,5
6324,1706,4,5,4
6325,1706,5,4,5
6326,1706,5,5,5
6327,1706,3,5,5
6328,1706,5,5,5
6329,1706,5,5,4
6330,1706,5,5,5
6331,1706,5,4,5
6332,1706,4,5,4
6333,1706,4,4,5
6334,1706,5,5,4
6335,1706,5,4,5
6336,1706,4,5,5
6337,1706,5,5,5
6338,1708,2,3,4
6339,1708,3,4,3
6340,1708,4,4,4
6341,1708,4,5,4
6342,1708,2,4,3
6343,1708,4,3,5
6344,1708,4,3,3
6345,1711,3,3,3
6346,1711,2,3,3
6347,1711,3,2,3
6348,1711,2,3,3
6349,1712,4,4,4
6350,1712,3,4,4
6351,1712,5,4,4
6352,1712,4,5,5
6353,1712,4,5,4
6354,1712,4,4,4
6355,1712,5,4,4
6356,1715,4,5,5
6357,1715,3,4,5
6358,1715,5,3,4
6359,1715,3,5,5
6360,1717,2,2,2
6361,1717,3,3,2
6362,1717,3,3,3
6363,1717,4,3,3
6364,1717,2,2,2
6365,1717,3,3,2
6366,1717,2,3,3
6367,1718,4,4,4
6368,1718,5,4,5
6369,1718,3,5,4
6370,1719,4,2,3
6371,1719,4,3,2
6372,1719,3,1,3
6373,1719,2,3,4
6374,1719,3,3,2
6375,1719,3,3,3
6376,1719,3,3,2
6377,1719,3,2,3
6378,1719,3,2,2
6379,1719,2,3,3
6380,1721,4,4,4
6381,1721,3,3,3
6382,1721,5,3,4
6383,1721,3,4,3
6384,1721,3,2,3
6385,1721,2,3,4
6386,1721,4,5,4
6387,1721,2,2,3
6388,1721,4,4,4
6389,1721,4,4,3
6390,1721,3,5,4
6391,1721,4,2,3
6392,1721,4,3,3
6393,1721,3,3,3
6394,1722,3,4,3
6395,1722,2,3,3
6396,1722,4,4,3
6397,1722,3,3,5
6398,1722,4,4,3
6399,1722,3,4,3
6400,1722,3,4,3
6401,1722,2,3,3
6402,1722,4,5,3
6403,1722,3,3,3
6404,1722,4,4,3
6405,1722,4,2,5
6406,1722,4,5,4
6407,1723,2,3,2
6408,1723,3,2,2
6409,1723,1,3,2
6410,1723,2,2,3
6411,1723,1,2,2
6412,1723,3,2,1
6413,1723,3,2,2
6414,1723,2,2,2
6415,1723,2,3,2
6416,1723,3,3,3
6417,1723,2,2,2
6418,1723,3,2,2
6419,1723,2,2,2
6420,1728,4,5,5
6421,1728,5,5,5
6422,1728,4,5,5
6423,1728,5,5,5
6424,1728,3,5,5
6425,1728,5,5,4
6426,1728,4,5,5
6427,1728,4,5,5
6428,1728,4,5,5
6429,1728,5,4,5
6430,1728,5,5,4
6431,1728,4,5,5
6432,1728,5,4,5
6433,1728,5,5,5
6434,1730,2,2,2
6435,1730,2,1,2
6436,1730,3,3,2
6437,1730,2,2,4
6438,1732,1,3,3
6439,1732,3,3,3
6440,1732,2,4,3
6441,1732,4,4,4
6442,1732,4,3,3
6443,1732,2,3,3
6444,1732,3,3,3
6445,1732,4,4,4
6446,1732,3,4,3
6447,1732,3,3,4
6448,1732,2,3,3
6449,1732,3,4,3
6450,1735,3,2,4
6451,1735,3,2,2
6452,1735,3,2,2
6453,1735,3,2,3
6454,1735,2,3,2
6455,1737,2,3,3
6456,1737,4,3,4
6457,1737,3,3,3
6458,1737,3,3,3
6459,1737,3,4,3
6460,1737,3,4,3
6461,1737,3,4,3
6462,1737,3,3,3
6463,1737,3,3,3
6464,1737,4,3,3
6465,1737,3,4,3
6466,1737,2,4,3
6467,1737,3,3,3
6468,1738,3,3,3
6469,1738,2,4,4
6470,1738,4,4,3
6471,1738,4,3,4
6472,1738,3,3,4
6473,1738,4,4,4
6474,1738,4,5,4
6475,1738,4,4,3
6476,1738,4,5,3
6477,1738,3,4,4
6478,1738,3,4,4
6479,1738,3,5,4
6480,1738,4,4,4
6481,1738,4,3,4
6482,1739,5,4,5
6483,1739,3,4,5
6484,1739,4,4,5
6485,1739,4,4,4
6486,1739,4,4,4
6487,1739,4,3,4
6488,1739,4,4,4
6489,1739,4,4,3
6490,1739,5,5,2
6491,1741,4,5,5
6492,1741,5,5,5
6493,1741,5,5,5
6494,1741,5,5,4
6495,1741,5,5,4
6496,1741,4,5,4
6497,1741,4,5,5
6498,1741,5,5,5
6499,1741,5,5,4
6500,1741,4,5,5
6501,1741,5,4,5
6502,1741,5,5,5
6503,1741,5,4,5
6504,1741,5,5,5
6505,1741,5,5,4
6506,1744,4,5,5
6507,1744,5,4,5
6508,1744,5,5,4
6509,1744,5,4,5
6510,1744,4,4,5
6511,1744,4,5,5
6512,1744,5,4,4
6513,1744,4,5,5
6514,1744,5,4,5
6515,1744,5,5,5
6516,1744,5,5,5
6517,1744,5,5,4
6518,1748,3,3,3
6519,1748,3,2,3
6520,1748,2,2,3
6521,1748,3,3,3
6522,1748,2,3,3
6523,1748,4,4,4
6524,1748,3,3,3
6525,1748,3,3,4
6526,1751,4,5,4
6527,1751,5,5,3
6528,1751,4,5,4
6529,1751,5,4,5
6530,1751,5,5,5
6531,1752,3,3,4
6532,1752,3,3,4
6533,1752,4,4,4
6534,1752,4,4,3
6535,1752,2,3,3
6536,1753,5,5,4
6537,1753,5,5,5
6538,1753,5,5,5
6539,1753,5,5,5
6540,1753,5,5,4
6541,1753,5,5,5
6542,1753,5,5,5
6543,1753,5,5,5
6544,1753,5,5,5
6545,1753,4,5,4
6546,1753,5,5,4
6547,1753,5,5,5
6548,1753,4,5,4
6549,1753,4,5,5
6550,1757,3,3,3
6551,1757,2,1,3
6552,1757,3,4,2
6553,1757,1,3,3
6554,1757,2,3,3
6555,1757,2,3,3
6556,1757,2,2,3
6557,1757,2,3,2
6558,1757,2,4,2
6559,1757,3,3,3
6560,1757,2,2,3
6561,1757,3,4,2
6562,1758,4,4,4
6563,1758,3,4,3
6564,1758,5,3,4
6565,1758,3,4,4
6566,1758,5,4,4
6567,1758,4,4,4
6568,1758,3,4,4
6569,1758,5,4,2
6570,1758,3,4,4
6571,1758,5,4,3
6572,1758,3,4,4
6573,1758,5,4,4
6574,1759,5,4,5
6575,1759,2,5,4
6576,1759,3,4,4
6577,1759,5,4,4
6578,1759,3,5,5
6579,1759,4,4,4
6580,1759,5,4,5
6581,1759,5,4,4
6582,1759,5,4,4
6583,1759,4,4,4
6584,1759,5,4,4
6585,1759,4,4,4
6586,1759,4,4,4
6587,1759,5,4,4
6588,1759,3,5,5
6589,1760,5,4,5
6590,1760,4,5,4
6591,1760,3,4,5
6592,1760,4,4,5
6593,1760,4,5,4
6594,1760,5,4,5
6595,1760,4,3,5
6596,1760,5,4,4
6597,1761,3,4,5
6598,1761,5,3,5
6599,1761,3,4,5
6600,1761,4,4,5
6601,1761,4,4,4
6602,1761,5,5,4
6603,1761,3,4,4
6604,1761,5,4,4
6605,1761,4,4,5
6606,1761,4,5,5
6607,1761,3,4,3
6608,1765,4,4,4
6609,1765,5,5,3
6610,1765,3,5,3
6611,1765,3,4,3
6612,1765,3,4,4
6613,1765,4,3,4
6614,1765,4,4,3
6615,1765,4,4,3
6616,1766,3,3,3
6617,1766,3,4,3
6618,1766,3,4,3
6619,1766,3,4,5
6620,1766,3,3,3
6621,1766,3,3,4
6622,1766,5,4,2
6623,1766,3,3,3
6624,1766,4,4,2
6625,1766,3,3,3
6626,1766,2,3,3
6627,1766,3,4,4
6628,1766,3,2,3
6629,1768,3,2,3
6630,1768,3,2,3
6631,1768,2,3,2
6632,1768,2,3,2
6633,1768,3,4,3
6634,1768,3,2,2
6635,1768,4,3,2
6636,1768,2,3,2
6637,1768,3,2,4
6638,1768,3,3,3
6639,1768,2,3,3
6640,1768,3,2,4
6641,1768,2,3,3
6642,1770,3,3,3
6643,1770,3,4,4
6644,1770,3,5,4
6645,1770,4,4,3
6646,1770,3,4,3
6647,1770,3,3,3
6648,1770,2,4,4
6649,1772,4,4,5
6650,1772,3,3,3
6651,1772,5,3,4
6652,1772,3,5,4
6653,1772,4,4,4
6654,1772,5,5,4
6655,1772,2,5,4
6656,1772,5,5,3
6657,1772,4,5,4
6658,1772,4,4,5
6659,1772,4,4,4
6660,1772,5,5,5
6661,1775,5,3,3
6662,1775,4,4,4
6663,1775,3,3,4
6664,1775,3,4,3
6665,1775,2,3,3
6666,1775,4,3,3
6667,1775,3,3,3
6668,1775,2,3,3
6669,1775,3,4,3
6670,1776,5,5,5
6671,1776,5,5,5
6672,1776,5,5,4
6673,1776,3,4,4
6674,1776,4,5,5
6675,1776,4,5,4
6676,1776,5,5,4
6677,1776,5,5,4
6678,1776,5,5,4
6679,1777,5,5,5
6680,1777,5,5,4
6681,1777,4,5,4
6682,1777,4,4,5
6683,1777,5,5,5
6684,1777,5,5,4
6685,1777,4,4,5
6686,1777,5,5,4
6687,1777,5,5,4
6688,1777,5,5,5
6689,1777,4,4,4
6690,1777,5,5,5
6691,1777,4,5,5
6692,1777,5,5,5
6693,1779,1,2,2
6694,1779,2,2,2
6695,1779,1,3,3
6696,1779,2,1,2
6697,1779,3,2,2
6698,1779,2,2,2
6699,1779,2,2,2
6700,1779,2,1,2
6701,1779,3,2,3
6702,1779,1,2,2
6703,1779,1,3,1
6704,1779,1,2,2
6705,1780,3,3,3
6706,1780,4,3,3
6707,1780,3,2,3
6708,1780,2,5,4
6709,1780,3,3,3
6710,1780,5,4,4
6711,1780,3,3,3
6712,1780,3,3,3
6713,1780,2,3,3
6714,1780,3,3,3
6715,1780,4,3,4
6716,1780,4,3,3
6717,1784,2,2,3
6718,1784,3,4,2
6719,1784,3,2,2
6720,1784,4,3,3
6721,1784,4,4,3
6722,1784,3,3,4
6723,1784,3,3,3
6724,1784,5,3,3
6725,1784,3,3,3
6726,1784,4,4,3
6727,1784,2,3,3
6728,1784,2,4,3
6729,1784,3,3,3
6730,1788,2,3,2
6731,1788,2,2,2
6732,1788,2,4,3
6733,1789,1,1,1
6734,1789,1,2,2
6735,1789,1,2,1
6736,1789,1,1,1
6737,1789,1,1,1
6738,1789,1,1,2
6739,1789,2,1,2
6740,1789,1,1,1
6741,1789,1,1,1
6742,1789,1,1,1
6743,1789,2,1,1
6744,1789,2,2,1
6745,1789,1,2,1
6746,1789,3,1,2
6747,1791,4,4,5
6748,1791,4,5,4
6749,1791,4,4,5
6750,1791,2,5,5
6751,1792,4,4,5
6752,1792,5,4,4
6753,1792,5,5,4
6754,1792,5,5,5
6755,1792,5,4,4
6756,1792,4,5,4
6757,1792,4,3,4
6758,1792,5,4,4
6759,1792,5,4,4
6760,1792,4,4,3
6761,1792,5,5,4
6762,1792,3,5,5
6763,1792,5,5,4
6764,1793,4,2,4
6765,1793,4,4,2
6766,1793,3,3,3
6767,1793,3,3,3
6768,1793,3,3,3
6769,1793,2,2,4
6770,1793,3,3,3
6771,1793,4,5,4
6772,1793,3,4,4
6773,1793,2,3,3
6774,1793,4,4,4
6775,1793,3,3,4
6776,1793,4,2,3
6777,1793,2,4,3
6778,1800,2,3,4
6779,1800,4,5,4
6780,1800,3,3,4
6781,1800,5,3,4
6782,1800,3,3,5
6783,1800,4,4,3
6784,1800,5,5,4
6785,1800,4,3,3
6786,1800,4,3,4
6787,1800,4,3,4
6788,1800,2,5,4
6789,1800,4,5,3
6790,1801,2,3,2
6791,1801,3,3,3
6792,1801,2,4,2
6793,1801,4,3,2
6794,1801,2,4,2
6795,1802,4,4,3
6796,1802,3,4,4
6797,1802,3,3,4
6798,1802,3,3,4
6799,1802,4,3,4
6800,1802,4,4,4
6801,1802,5,4,3
6802,1802,3,4,3
6803,1802,5,3,3
6804,1802,4,3,4
6805,1802,2,4,3
6806,1802,4,3,4
6807,1802,4,5,3
6808,1802,4,3,3
6809,1802,4,3,3
6810,1804,4,5,3
6811,1804,4,5,5
6812,1804,4,5,4
6813,1804,4,4,4
6814,1804,4,4,3
6815,1804,5,4,4
6816,1808,2,3,3
6817,1808,4,5,5
6818,1808,3,5,3
6819,1808,2,4,3
6820,1808,2,2,3
6821,1808,4,3,3
6822,1808,3,2,3
6823,1814,3,4,4
6824,1814,3,4,3
6825,1814,3,4,4
6826,1814,5,4,4
6827,1814,3,4,4
6828,1814,4,4,4
6829,1814,4,4,4
6830,1814,4,5,4
6831,1814,4,5,4
6832,1814,5,3,4
6833,1814,3,4,4
6834,1814,5,4,4
6835,1814,4,4,4
6836,1815,5,5,5
6837,1815,5,5,5
6838,1815,4,5,4
6839,1818,2,3,4
6840,1818,4,4,4
6841,1818,3,3,3
6842,1818,3,2,3
6843,1818,2,4,3
6844,1818,5,3,4
6845,1818,3,5,3
6846,1818,4,4,3
6847,1818,3,3,4
6848,1818,2,3,3
6849,1818,2,2,3
6850,1823,4,4,4
6851,1823,5,4,4
6852,1823,4,5,4
6853,1823,4,4,4
6854,1823,4,5,4
6855,1823,4,4,4
6856,1823,5,5,5
6857,1823,4,4,5
6858,1823,4,3,4
6859,1824,1,3,2
6860,1824,2,2,2
6861,1824,3,2,2
6862,1824,1,1,3
6863,1826,4,3,4
6864,1826,4,3,3
6865,1826,3,2,4
6866,1826,3,4,3
6867,1826,3,3,3
6868,1826,1,4,3
6869,1826,4,4,3
6870,1830,4,3,4
6871,1830,4,4,4
6872,1830,2,4,3
6873,1830,4,3,3
6874,1830,3,3,4
6875,1830,2,3,3
6876,1831,4,4,2
6877,1831,3,4,3
6878,1831,4,3,3
6879,1831,2,4,3
6880,1831,2,4,4
6881,1831,4,3,3
6882,1831,4,4,3
6883,1831,3,3,3
6884,1831,3,3,3
6885,1831,3,4,3
6886,1831,4,4,3
6887,1832,3,4,4
6888,1832,4,5,4
6889,1832,3,4,4
6890,1832,4,4,5
6891,1835,3,4,4
6892,1835,5,4,4
6893,1835,3,4,3
6894,1835,3,5,4
6895,1835,3,4,4
6896,1835,4,4,3
6897,1835,3,5,4
6898,1835,4,4,4
6899,1835,5,4,3
6900,1835,5,5,4
6901,1835,2,4,4
6902,1835,5,4,3
6903,1835,3,3,4
6904,1835,4,3,3
6905,1835,3,4,4
6906,1839,5,5,5
6907,1839,4,5,5
6908,1839,5,5,5
6909,1839,5,5,5
6910,1839,5,5,5
6911,1839,5,5,5
6912,1839,4,5,5
6913,1839,5,5,5
6914,1839,5,5,5
6915,1844,4,4,3
6916,1844,4,4,3
6917,1844,2,3,3
6918,1844,1,4,4
6919,1844,2,3,4
6920,1854,3,3,3
6921,1854,2,3,3
6922,1854,3,3,3
6923,1854,3,3,3
6924,1854,2,4,3
6925,1854,3,3,2
6926,1854,3,4,3
6927,1854,3,4,3
6928,1854,3,2,3
6929,1854,2,3,3
6930,1855,4,3,4
6931,1855,3,3,3
6932,1855,3,4,4
6933,1855,3,3,3
6934,1857,5,4,3
6935,1857,4,5,4
6936,1857,5,5,5
6937,1857,5,5,5
6938,1857,5,5,5
6939,1857,4,4,5
6940,1857,4,5,5
6941,1860,5,4,3
6942,1860,4,4,4
6943,1860,4,4,3
6944,1860,4,5,3
6945,1860,4,3,4
6946,1860,4,4,4
6947,1861,4,5,5
6948,1861,4,5,5
6949,1861,5,5,5
6950,1861,5,5,4
6951,1861,5,5,4
6952,1861,4,4,4
6953,1861,5,5,5
6954,1861,4,5,4
6955,1861,4,4,4
6956,1861,4,5,4
6957,1866,4,3,4
6958,1866,3,3,4
6959,1866,3,4,3
6960,1866,4,4,3
6961,1866,4,5,4
6962,1866,3,4,4
6963,1866,3,4,3
6964,1866,5,4,4
6965,1866,3,4,3
6966,1866,3,4,3
6967,1866,4,5,4
6968,1866,4,3,4
6969,1866,4,3,4
6970,1866,4,5,4
6971,1866,4,2,3
6972,1869,4,3,3
6973,1869,4,4,3
6974,1869,3,3,3
6975,1869,3,3,2
6976,1869,3,3,3
6977,1869,3,2,2
6978,1869,3,2,3
6979,1869,4,3,2
6980,1869,2,3,4
6981,1869,3,2,2
6982,1869,2,3,3
6983,1869,3,3,2
6984,1869,3,3,2
6985,1869,3,3,3
6986,1869,2,2,3
6987,1870,4,4,3
6988,1870,4,4,4
6989,1870,3,4,4
6990,1870,3,4,3
6991,1870,4,4,4
6992,1870,3,4,2
6993,1870,4,4,3
6994,1870,4,4,3
6995,1870,4,4,4
6996,1870,3,3,3
6997,1870,4,3,3
6998,1870,3,3,3
6999,1870,3,3,3
7000,1870,2,4,4
7001,1870,3,4,4
7002,1874,4,4,3
7003,1874,3,4,4
7004,1874,4,4,5
7005,1874,4,5,3
7006,1874,4,3,3
7007,1874,4,3,4
7008,1874,4,4,4
7009,1874,3,4,3
7010,1874,3,4,3
7011,1874,2,4,4
7012,1878,3,4,4
7013,1878,3,4,4
7014,1878,3,4,4
7015,1878,4,3,3
7016,1878,2,3,4
7017,1878,5,2,4
7018,1878,5,5,4
7019,1878,4,4,3
7020,1879,4,4,4
7021,1879,5,5,3
7022,1879,3,4,4
7023,1879,4,4,3
7024,1879,2,2,4
7025,1879,3,4,4
7026,1879,4,5,4
7027,1879,4,5,3
7028,1879,5,4,3
7029,1891,3,2,4
7030,1891,3,3,3
7031,1891,3,3,3
7032,1891,3,2,3
7033,1891,3,2,3
7034,1891,3,4,3
7035,1891,4,2,3
7036,1892,5,5,4
7037,1892,4,3,5
7038,1892,4,5,4
7039,1892,4,4,4
7040,1892,3,4,4
7041,1892,4,4,5
7042,1892,5,5,4
7043,1892,4,4,5
7044,1892,5,4,4
7045,1892,4,5,4
7046,1893,2,3,3
7047,1893,2,2,2
7048,1893,4,3,3
7049,1893,2,3,2
7050,1893,4,3,3
7051,1893,1,3,2
7052,1893,3,3,2
7053,1893,3,4,3
7054,1893,2,2,2
7055,1893,3,3,2
7056,1893,2,3,2
7057,1894,4,4,4
7058,1894,4,4,4
7059,1894,5,4,4
7060,1894,5,4,4
7061,1894,4,4,5
7062,1894,4,5,4
7063,1894,4,3,4
7064,1894,5,3,4
7065,1894,5,4,3
7066,1895,3,3,3
7067,1895,2,3,3
7068,1895,3,3,2
7069,1895,5,4,3
7070,1895,4,3,3
7071,1895,2,3,3
7072,1895,3,4,4
7073,1895,4,4,4
7074,1896,5,4,3
7075,1896,4,3,3
7076,1896,3,3,4
7077,1896,2,4,3
7078,1896,3,4,3
7079,1896,4,4,3
7080,1896,3,4,3
7081,1900,3,3,4
7082,1900,4,5,4
7083,1900,5,5,4
7084,1900,4,4,3
7085,1900,4,5,4
7086,1900,4,4,5
7087,1900,2,4,4
7088,1900,3,5,4
7089,1900,2,4,4
7090,1900,4,4,4
7091,1900,4,4,4
7092,1906,4,4,3
7093,1906,4,3,3
7094,1906,4,3,2
7095,1906,3,3,3
7096,1906,1,3,3
7097,1906,3,4,4
7098,1906,2,3,2
7099,1906,4,3,3
7100,1906,3,3,3
7101,1906,3,4,3
7102,1906,3,3,3
7103,1906,3,4,3
7104,1906,3,2,3
7105,1906,3,3,4
7106,1907,3,4,3
7107,1907,4,5,3
7108,1907,3,3,3
7109,1907,3,4,3
7110,1909,3,2,2
7111,1909,2,2,2
7112,1909,3,3,2
7113,1909,1,2,3
7114,1910,3,4,4
7115,1910,4,4,4
7116,1910,2,3,3
7117,1910,3,5,5
7118,1910,3,4,3
7119,1910,3,4,3
7120,1910,4,4,4
7121,1910,4,3,3
7122,1910,3,5,4
7123,1912,5,5,5
7124,1912,5,5,5
7125,1912,5,5,5
7126,1912,5,3,5
7127,1914,5,5,5
7128,1914,5,5,5
7129,1914,5,5,5
7130,1914,5,5,5
7131,1914,5,5,5
7132,1914,5,5,5
7133,1914,5,5,5
7134,1914,5,5,5
7135,1914,5,5,5
7136,1914,5,5,5
7137,1914,5,5,5
7138,1920,3,3,3
7139,1920,4,3,3
7140,1920,3,3,3
7141,1920,3,3,3
7142,1920,4,3,3
7143,1920,3,3,2
7144,1920,4,3,3
7145,1920,3,2,4
7146,1920,3,3,3
7147,1920,3,3,3
7148,1920,2,3,3
7149,1920,3,4,3
7150,1920,2,3,3
7151,1920,4,3,4
7152,1920,2,3,4
7153,1921,4,5,4
7154,1921,5,4,4
7155,1921,5,5,4
7156,1921,4,4,4
7157,1921,4,4,4
7158,1921,4,5,5
7159,1921,3,4,4
7160,1921,4,5,5
7161,1921,3,4,4
7162,1921,3,4,5
7163,1923,4,3,3
7164,1923,3,3,3
7165,1923,4,3,4
7166,1923,4,3,3
7167,1923,3,4,4
7168,1923,3,2,4
7169,1923,4,3,3
7170,1923,3,4,4
7171,1923,2,3,4
7172,1923,4,3,3
7173,1923,2,3,3
7174,1923,3,4,3
7175,1923,3,3,4
7176,1923,3,4,3
7177,1923,3,4,3
7178,1924,3,3,4
7179,1924,2,3,3
7180,1924,4,3,3
7181,1924,4,4,4
7182,1924,3,3,3
7183,1926,4,4,3
7184,1926,3,4,4
7185,1926,3,4,4
7186,1926,3,4,4
7187,1926,4,4,3
7188,1926,5,4,3
7189,1926,4,4,4
7190,1926,4,4,4
7191,1926,4,5,4
7192,1926,3,5,4
7193,1926,3,4,4
7194,1927,5,5,5
7195,1927,5,4,5
7196,1927,5,5,4
7197,1927,5,4,4
7198,1927,3,4,5
7199,1927,4,5,4
7200,1927,5,4,5
7201,1927,5,5,5
7202,1927,5,5,4
7203,1927,5,5,5
7204,1927,5,5,5
7205,1927,4,5,4
7206,1927,4,5,4
7207,1931,3,4,4
7208,1931,5,4,3
7209,1931,4,4,4
7210,1931,3,4,4
7211,1931,4,4,5
7212,1931,3,3,3
7213,1931,4,4,4
7214,1931,4,4,4
7215,1931,4,5,5
7216,1931,4,4,4
7217,1931,4,3,4
7218,1931,3,3,4
7219,1931,4,3,3
7220,1933,4,5,5
7221,1933,5,5,4
7222,1933,4,5,4
7223,1933,4,5,4
7224,1933,5,4,5
7225,1933,5,5,5
7226,1938,3,5,5
7227,1938,5,5,4
7228,1938,4,5,5
7229,1938,4,4,5
7230,1938,3,4,4
7231,1938,5,3,5
7232,1938,3,5,4
7233,1940,3,4,3
7234,1940,3,4,2
7235,1940,3,3,3
7236,1940,4,3,2
7237,1940,3,2,4
7238,1940,2,3,3
7239,1944,5,5,5
7240,1944,4,5,5
7241,1944,4,5,5
7242,1944,3,5,4
7243,1944,5,5,4
7244,1944,4,5,5
7245,1944,4,5,5
7246,1944,5,4,5
7247,1944,5,5,5
7248,1944,4,5,5
7249,1945,5,4,3
7250,1945,5,4,2
7251,1945,5,4,3
7252,1945,4,3,3
7253,1945,4,4,3
7254,1945,5,4,4
7255,1945,3,2,3
7256,1945,3,3,3
7257,1945,5,5,3
7258,1945,3,3,3
7259,1948,5,5,5
7260,1948,5,5,5
7261,1948,5,5,5
7262,1948,5,5,5
7263,1948,5,5,5
7264,1948,5,5,5
7265,1948,4,5,5
7266,1948,4,5,5
7267,1948,5,5,5
7268,1948,5,5,5
7269,1948,5,5,5
7270,1948,4,5,5
7271,1948,5,5,5
7272,1948,5,5,5
7273,1952,2,2,3
7274,1952,1,2,2
7275,1952,2,3,2
7276,1952,2,2,1
7277,1952,3,2,3
7278,1952,2,3,3
7279,1952,3,2,3
7280,1952,4,4,2
7281,1956,2,4,4
7282,1956,5,4,4
7283,1956,5,4,4
7284,1956,5,3,4
7285,1956,3,4,4
7286,1956,4,4,4
7287,1959,2,4,3
7288,1959,4,3,3
7289,1959,4,3,3
7290,1962,3,3,2
7291,1962,4,3,2
7292,1962,2,2,3
7293,1962,2,3,3
7294,1969,4,5,4
7295,1969,3,5,4
7296,1969,5,5,4
7297,1969,5,3,4
7298,1969,5,5,4
7299,1969,5,5,4
7300,1971,5,3,4
7301,1971,3,4,4
7302,1971,3,4,4
7303,1971,4,4,4
7304,1971,4,4,4
7305,1971,3,4,4
7306,1971,4,3,5
7307,1971,4,3,4
7308,1971,3,4,4
7309,1971,4,5,4
7310,1971,4,3,4
7311,1971,4,4,4
7312,1972,4,5,3
7313,1972,4,5,5
7314,1972,3,4,4
7315,1972,4,4,4
7316,1972,5,5,5
7317,1972,3,4,5
7318,1972,5,5,5
7319,1972,4,5,5
7320,1972,3,5,4
7321,1972,4,4,5
7322,1972,4,4,5
7323,1972,5,5,4
7324,1972,5,4,4
7325,1972,4,4,4
7326,1975,4,2,2
7327,1975,2,3,3
7328,1975,2,4,4
7329,1975,2,3,3
7330,1975,4,4,3
7331,1975,3,3,3
7332,1975,3,3,4
7333,1975,3,3,2
7334,1975,2,4,4
7335,1975,2,3,3
7336,1980,3,3,3
7337,1980,4,3,3
7338,1980,3,3,3
7339,1980,5,3,3
7340,1980,3,3,5
7341,1980,4,3,3
7342,1980,4,4,4
7343,1980,2,3,4
7344,1980,4,3,4
7345,1980,3,4,3
7346,1980,3,4,3
7347,1984,4,3,3
7348,1984,2,4,2
7349,1984,1,3,3
7350,1984,3,3,3
7351,1986,3,4,4
7352,1986,4,4,4
7353,1986,4,5,4
7354,1986,4,4,5
7355,1987,3,3,4
7356,1987,3,3,4
7357,1987,3,4,3
7358,1987,4,4,4
7359,1987,3,3,3
7360,1987,3,4,3
7361,1987,4,5,3
7362,1989,4,4,5
7363,1989,4,4,4
7364,1989,3,4,4
7365,1989,4,4,4
7366,1989,4,4,4
7367,1989,3,3,4
7368,1989,4,5,4
7369,1989,5,4,3
7370,1989,4,4,4
7371,1993,3,3,4
7372,1993,5,4,2
7373,1993,3,4,3
7374,1993,3,3,4
7375,1993,3,4,4
7376,1993,3,4,4
7377,1993,3,3,3
7378,1993,3,3,3
7379,1993,4,3,3
7380,1996,3,3,2
7381,1996,2,2,2
7382,1996,2,2,3
7383,1996,3,2,3
7384,1996,2,3,2
